Samples,FlowPattern,Vsl,Vsg,VisL,VisG,DenL,DenG,ST,Ang,ID,FPLabels
346,4,0.0025,25,0.001,0.00002,1000,1.8,0.07,0.5,0.051,A
347,4,0.004,25,0.001,0.00002,1000,1.8,0.07,0.5,0.051,A
348,4,0.0063,25,0.001,0.00002,1000,1.8,0.07,0.5,0.051,A
349,4,0.01,25,0.001,0.00002,1000,1.8,0.07,0.5,0.051,A
350,4,0.016,25,0.001,0.00002,1000,1.8,0.07,0.5,0.051,A
351,4,0.025,25,0.001,0.00002,1000,1.8,0.07,0.5,0.051,A
352,4,0.04,25,0.001,0.00002,1000,1.8,0.07,0.5,0.051,A
353,4,0.063,25,0.001,0.00002,1000,1.8,0.07,0.5,0.051,A
354,4,0.1,25,0.001,0.00002,1000,1.8,0.07,0.5,0.051,A
355,4,0.25,25,0.001,0.00002,1000,1.8,0.07,0.5,0.051,A
356,4,0.4,25,0.001,0.00002,1000,1.8,0.07,0.5,0.051,A
357,5,0.0025,0.025,0.001,0.00002,1000,1.8,0.07,0.5,0.051,I
358,5,0.01,0.025,0.001,0.00002,1000,1.8,0.07,0.5,0.051,I
359,5,0.1,0.025,0.001,0.00002,1000,1.8,0.07,0.5,0.051,I
360,5,0.4,0.025,0.001,0.00002,1000,1.8,0.07,0.5,0.051,I
361,5,1,0.025,0.001,0.00002,1000,1.8,0.07,0.5,0.051,I
362,5,1.6,0.025,0.001,0.00002,1000,1.8,0.07,0.5,0.051,I
363,5,2.5,0.025,0.001,0.00002,1000,1.8,0.07,0.5,0.051,I
364,5,0.0025,0.1,0.001,0.00002,1000,1.8,0.07,0.5,0.051,I
365,5,0.01,0.1,0.001,0.00002,1000,1.8,0.07,0.5,0.051,I
366,5,0.1,0.1,0.001,0.00002,1000,1.8,0.07,0.5,0.051,I
367,5,0.4,0.1,0.001,0.00002,1000,1.8,0.07,0.5,0.051,I
368,5,1,0.1,0.001,0.00002,1000,1.8,0.07,0.5,0.051,I
369,5,1.6,0.1,0.001,0.00002,1000,1.8,0.07,0.5,0.051,I
370,5,2.5,0.1,0.001,0.00002,1000,1.8,0.07,0.5,0.051,I
371,5,0.0025,0.4,0.001,0.00002,1000,1.8,0.07,0.5,0.051,I
372,5,0.01,0.4,0.001,0.00002,1000,1.8,0.07,0.5,0.051,I
373,5,0.1,0.4,0.001,0.00002,1000,1.8,0.07,0.5,0.051,I
374,5,0.4,0.4,0.001,0.00002,1000,1.8,0.07,0.5,0.051,I
375,5,1,0.4,0.001,0.00002,1000,1.8,0.07,0.5,0.051,I
376,5,1.6,0.4,0.001,0.00002,1000,1.8,0.07,0.5,0.051,I
377,5,2.5,0.4,0.001,0.00002,1000,1.8,0.07,0.5,0.051,I
378,5,4,0.4,0.001,0.00002,1000,1.8,0.07,0.5,0.051,I
379,5,0.0025,0.63,0.001,0.00002,1000,1.8,0.07,0.5,0.051,I
380,5,0.01,0.63,0.001,0.00002,1000,1.8,0.07,0.5,0.051,I
381,5,0.1,0.63,0.001,0.00002,1000,1.8,0.07,0.5,0.051,I
382,5,0.4,0.63,0.001,0.00002,1000,1.8,0.07,0.5,0.051,I
383,5,1,0.63,0.001,0.00002,1000,1.8,0.07,0.5,0.051,I
384,5,1.6,0.63,0.001,0.00002,1000,1.8,0.07,0.5,0.051,I
385,5,2.5,0.63,0.001,0.00002,1000,1.8,0.07,0.5,0.051,I
386,5,4,0.63,0.001,0.00002,1000,1.8,0.07,0.5,0.051,I
387,5,0.0025,1,0.001,0.00002,1000,1.8,0.07,0.5,0.051,I
388,5,0.01,1,0.001,0.00002,1000,1.8,0.07,0.5,0.051,I
389,5,0.1,1,0.001,0.00002,1000,1.8,0.07,0.5,0.051,I
390,5,0.4,1,0.001,0.00002,1000,1.8,0.07,0.5,0.051,I
391,5,1,1,0.001,0.00002,1000,1.8,0.07,0.5,0.051,I
392,5,1.6,1,0.001,0.00002,1000,1.8,0.07,0.5,0.051,I
393,5,2.5,1,0.001,0.00002,1000,1.8,0.07,0.5,0.051,I
394,5,4,1,0.001,0.00002,1000,1.8,0.07,0.5,0.051,I
395,5,0.0025,2.5,0.001,0.00002,1000,1.8,0.07,0.5,0.051,I
396,5,0.01,2.5,0.001,0.00002,1000,1.8,0.07,0.5,0.051,I
397,5,0.1,2.5,0.001,0.00002,1000,1.8,0.07,0.5,0.051,I
398,5,1,2.5,0.001,0.00002,1000,1.8,0.07,0.5,0.051,I
399,5,2.5,2.5,0.001,0.00002,1000,1.8,0.07,0.5,0.051,I
400,5,4,2.5,0.001,0.00002,1000,1.8,0.07,0.5,0.051,I
401,5,0.0025,4,0.001,0.00002,1000,1.8,0.07,0.5,0.051,I
402,5,0.01,4,0.001,0.00002,1000,1.8,0.07,0.5,0.051,I
403,5,0.1,4,0.001,0.00002,1000,1.8,0.07,0.5,0.051,I
404,5,0.16,4,0.001,0.00002,1000,1.8,0.07,0.5,0.051,I
405,5,0.25,4,0.001,0.00002,1000,1.8,0.07,0.5,0.051,I
406,5,0.4,4,0.001,0.00002,1000,1.8,0.07,0.5,0.051,I
407,5,0.63,4,0.001,0.00002,1000,1.8,0.07,0.5,0.051,I
408,5,1,4,0.001,0.00002,1000,1.8,0.07,0.5,0.051,I
409,5,2.5,4,0.001,0.00002,1000,1.8,0.07,0.5,0.051,I
410,5,4,4,0.001,0.00002,1000,1.8,0.07,0.5,0.051,I
411,5,0.25,6.3,0.001,0.00002,1000,1.8,0.07,0.5,0.051,I
412,5,0.4,6.3,0.001,0.00002,1000,1.8,0.07,0.5,0.051,I
413,5,0.63,6.3,0.001,0.00002,1000,1.8,0.07,0.5,0.051,I
414,5,1,6.3,0.001,0.00002,1000,1.8,0.07,0.5,0.051,I
415,5,2.5,6.3,0.001,0.00002,1000,1.8,0.07,0.5,0.051,I
416,5,4,6.3,0.001,0.00002,1000,1.8,0.07,0.5,0.051,I
417,5,0.4,10,0.001,0.00002,1000,1.8,0.07,0.5,0.051,I
418,5,0.63,10,0.001,0.00002,1000,1.8,0.07,0.5,0.051,I
419,5,1,10,0.001,0.00002,1000,1.8,0.07,0.5,0.051,I
420,5,2.5,10,0.001,0.00002,1000,1.8,0.07,0.5,0.051,I
421,5,4,10,0.001,0.00002,1000,1.8,0.07,0.5,0.051,I
422,5,0.63,16,0.001,0.00002,1000,1.8,0.07,0.5,0.051,I
423,5,1,16,0.001,0.00002,1000,1.8,0.07,0.5,0.051,I
424,5,2.5,16,0.001,0.00002,1000,1.8,0.07,0.5,0.051,I
425,5,4,16,0.001,0.00002,1000,1.8,0.07,0.5,0.051,I
426,5,0.63,25,0.001,0.00002,1000,1.8,0.07,0.5,0.051,I
427,5,1,25,0.001,0.00002,1000,1.8,0.07,0.5,0.051,I
428,1,3,0.025,0.001,0.00002,1000,1.8,0.07,1,0.051,DB
429,1,4,0.025,0.001,0.00002,1000,1.8,0.07,1,0.051,DB
430,1,4,0.1,0.001,0.00002,1000,1.8,0.07,1,0.051,DB
431,1,4,0.4,0.001,0.00002,1000,1.8,0.07,1,0.051,DB
432,1,4,0.63,0.001,0.00002,1000,1.8,0.07,1,0.051,DB
433,1,4,1,0.001,0.00002,1000,1.8,0.07,1,0.051,DB
434,1,6.3,1,0.001,0.00002,1000,1.8,0.07,1,0.051,DB
435,1,6.3,1.6,0.001,0.00002,1000,1.8,0.07,1,0.051,DB
436,1,6.3,2.5,0.001,0.00002,1000,1.8,0.07,1,0.051,DB
437,3,0.0025,10,0.001,0.00002,1000,1.8,0.07,1,0.051,SW
438,3,0.0063,10,0.001,0.00002,1000,1.8,0.07,1,0.051,SW
439,3,0.004,10,0.001,0.00002,1000,1.8,0.07,1,0.051,SW
440,3,0.01,10,0.001,0.00002,1000,1.8,0.07,1,0.051,SW
441,3,0.016,10,0.001,0.00002,1000,1.8,0.07,1,0.051,SW
442,3,0.025,10,0.001,0.00002,1000,1.8,0.07,1,0.051,SW
443,3,0.025,16,0.001,0.00002,1000,1.8,0.07,1,0.051,SW
444,3,0.0063,16,0.001,0.00002,1000,1.8,0.07,1,0.051,SW
445,3,0.004,16,0.001,0.00002,1000,1.8,0.07,1,0.051,SW
446,3,0.016,16,0.001,0.00002,1000,1.8,0.07,1,0.051,SW
447,3,0.025,16,0.001,0.00002,1000,1.8,0.07,1,0.051,SW
448,3,0.01,16,0.001,0.00002,1000,1.8,0.07,1,0.051,SW
449,4,0.04,16,0.001,0.00002,1000,1.8,0.07,1,0.051,A
450,4,0.063,16,0.001,0.00002,1000,1.8,0.07,1,0.051,A
451,4,0.1,16,0.001,0.00002,1000,1.8,0.07,1,0.051,A
452,4,0.16,16,0.001,0.00002,1000,1.8,0.07,1,0.051,A
453,4,0.25,16,0.001,0.00002,1000,1.8,0.07,1,0.051,A
454,4,0.0025,25,0.001,0.00002,1000,1.8,0.07,1,0.051,A
455,4,0.0063,25,0.001,0.00002,1000,1.8,0.07,1,0.051,A
456,4,0.025,25,0.001,0.00002,1000,1.8,0.07,1,0.051,A
457,4,0.04,25,0.001,0.00002,1000,1.8,0.07,1,0.051,A
458,4,0.063,25,0.001,0.00002,1000,1.8,0.07,1,0.051,A
459,4,0.1,25,0.001,0.00002,1000,1.8,0.07,1,0.051,A
460,4,0.16,25,0.001,0.00002,1000,1.8,0.07,1,0.051,A
461,4,0.25,25,0.001,0.00002,1000,1.8,0.07,1,0.051,A
462,5,0.0025,0.025,0.001,0.00002,1000,1.8,0.07,1,0.051,I
463,5,0.01,0.025,0.001,0.00002,1000,1.8,0.07,1,0.051,I
464,5,0.1,0.025,0.001,0.00002,1000,1.8,0.07,1,0.051,I
465,5,1,0.025,0.001,0.00002,1000,1.8,0.07,1,0.051,I
466,5,1.6,0.025,0.001,0.00002,1000,1.8,0.07,1,0.051,I
467,5,2.5,0.025,0.001,0.00002,1000,1.8,0.07,1,0.051,I
468,5,0.0025,0.1,0.001,0.00002,1000,1.8,0.07,1,0.051,I
469,5,0.01,0.1,0.001,0.00002,1000,1.8,0.07,1,0.051,I
470,5,0.1,0.1,0.001,0.00002,1000,1.8,0.07,1,0.051,I
471,5,1,0.1,0.001,0.00002,1000,1.8,0.07,1,0.051,I
472,5,1.6,0.1,0.001,0.00002,1000,1.8,0.07,1,0.051,I
473,5,2.5,0.1,0.001,0.00002,1000,1.8,0.07,1,0.051,I
474,5,0.0025,0.4,0.001,0.00002,1000,1.8,0.07,1,0.051,I
475,5,0.01,0.4,0.001,0.00002,1000,1.8,0.07,1,0.051,I
476,5,0.1,0.4,0.001,0.00002,1000,1.8,0.07,1,0.051,I
477,5,1,0.4,0.001,0.00002,1000,1.8,0.07,1,0.051,I
478,5,1.6,0.4,0.001,0.00002,1000,1.8,0.07,1,0.051,I
479,5,2.5,0.4,0.001,0.00002,1000,1.8,0.07,1,0.051,I
480,5,0.0025,0.63,0.001,0.00002,1000,1.8,0.07,1,0.051,I
481,5,0.01,0.63,0.001,0.00002,1000,1.8,0.07,1,0.051,I
482,5,0.1,0.63,0.001,0.00002,1000,1.8,0.07,1,0.051,I
483,5,1,0.63,0.001,0.00002,1000,1.8,0.07,1,0.051,I
484,5,1.6,0.63,0.001,0.00002,1000,1.8,0.07,1,0.051,I
485,5,2.5,0.63,0.001,0.00002,1000,1.8,0.07,1,0.051,I
486,5,0.0025,1,0.001,0.00002,1000,1.8,0.07,1,0.051,I
487,5,0.01,1,0.001,0.00002,1000,1.8,0.07,1,0.051,I
488,5,0.1,1,0.001,0.00002,1000,1.8,0.07,1,0.051,I
489,5,1,1,0.001,0.00002,1000,1.8,0.07,1,0.051,I
490,5,1.6,1,0.001,0.00002,1000,1.8,0.07,1,0.051,I
491,5,2.5,1,0.001,0.00002,1000,1.8,0.07,1,0.051,I
492,5,0.0025,1.6,0.001,0.00002,1000,1.8,0.07,1,0.051,I
493,5,0.01,1.6,0.001,0.00002,1000,1.8,0.07,1,0.051,I
494,5,0.1,1.6,0.001,0.00002,1000,1.8,0.07,1,0.051,I
495,5,1,1.6,0.001,0.00002,1000,1.8,0.07,1,0.051,I
496,5,1.6,1.6,0.001,0.00002,1000,1.8,0.07,1,0.051,I
497,5,2.5,1.6,0.001,0.00002,1000,1.8,0.07,1,0.051,I
498,5,4,1.6,0.001,0.00002,1000,1.8,0.07,1,0.051,I
499,5,0.0025,2.5,0.001,0.00002,1000,1.8,0.07,1,0.051,I
500,5,0.01,2.5,0.001,0.00002,1000,1.8,0.07,1,0.051,I
501,5,0.1,2.5,0.001,0.00002,1000,1.8,0.07,1,0.051,I
502,5,1,2.5,0.001,0.00002,1000,1.8,0.07,1,0.051,I
503,5,1.6,2.5,0.001,0.00002,1000,1.8,0.07,1,0.051,I
504,5,2.5,2.5,0.001,0.00002,1000,1.8,0.07,1,0.051,I
505,5,4,2.5,0.001,0.00002,1000,1.8,0.07,1,0.051,I
506,5,0.0025,4,0.001,0.00002,1000,1.8,0.07,1,0.051,I
507,5,0.01,4,0.001,0.00002,1000,1.8,0.07,1,0.051,I
508,5,0.1,4,0.001,0.00002,1000,1.8,0.07,1,0.051,I
509,5,0.16,4,0.001,0.00002,1000,1.8,0.07,1,0.051,I
510,5,0.25,4,0.001,0.00002,1000,1.8,0.07,1,0.051,I
511,5,4,4,0.001,0.00002,1000,1.8,0.07,1,0.051,I
512,5,0.16,6.3,0.001,0.00002,1000,1.8,0.07,1,0.051,I
513,5,0.25,6.3,0.001,0.00002,1000,1.8,0.07,1,0.051,I
514,5,0.25,10,0.001,0.00002,1000,1.8,0.07,1,0.051,I
515,5,0.4,10,0.001,0.00002,1000,1.8,0.07,1,0.051,I
516,5,1,10,0.001,0.00002,1000,1.8,0.07,1,0.051,I
517,5,4,10,0.001,0.00002,1000,1.8,0.07,1,0.051,I
518,5,0.4,16,0.001,0.00002,1000,1.8,0.07,1,0.051,I
519,5,0.4,25,0.001,0.00002,1000,1.8,0.07,1,0.051,I
520,5,0.63,25,0.001,0.00002,1000,1.8,0.07,1,0.051,I
521,5,1,25,0.001,0.00002,1000,1.8,0.07,1,0.051,I
522,5,4,25,0.001,0.00002,1000,1.8,0.07,1,0.051,I
523,1,3,0.025,0.001,0.00002,1000,1.8,0.07,2,0.051,DB
524,1,4,0.025,0.001,0.00002,1000,1.8,0.07,2,0.051,DB
525,1,6.3,0.025,0.001,0.00002,1000,1.8,0.07,2,0.051,DB
526,1,4,0.1,0.001,0.00002,1000,1.8,0.07,2,0.051,DB
527,1,6.3,0.1,0.001,0.00002,1000,1.8,0.07,2,0.051,DB
528,1,4,0.4,0.001,0.00002,1000,1.8,0.07,2,0.051,DB
529,1,6.3,0.4,0.001,0.00002,1000,1.8,0.07,2,0.051,DB
530,1,4,0.63,0.001,0.00002,1000,1.8,0.07,2,0.051,DB
531,1,6.3,0.63,0.001,0.00002,1000,1.8,0.07,2,0.051,DB
532,1,4,1,0.001,0.00002,1000,1.8,0.07,2,0.051,DB
533,1,6.3,1,0.001,0.00002,1000,1.8,0.07,2,0.051,DB
534,1,4,1.6,0.001,0.00002,1000,1.8,0.07,2,0.051,DB
535,1,4,2.5,0.001,0.00002,1000,1.8,0.07,2,0.051,DB
536,1,6.3,2.5,0.001,0.00002,1000,1.8,0.07,2,0.051,DB
537,1,6.3,4,0.001,0.00002,1000,1.8,0.07,2,0.051,DB
538,3,0.0025,10,0.001,0.00002,1000,1.8,0.07,2,0.051,SW
539,3,0.0063,10,0.001,0.00002,1000,1.8,0.07,2,0.051,SW
540,3,0.01,10,0.001,0.00002,1000,1.8,0.07,2,0.051,SW
541,3,0.016,10,0.001,0.00002,1000,1.8,0.07,2,0.051,SW
542,3,0.025,10,0.001,0.00002,1000,1.8,0.07,2,0.051,SW
543,3,0.04,10,0.001,0.00002,1000,1.8,0.07,2,0.051,SW
544,3,0.0025,16,0.001,0.00002,1000,1.8,0.07,2,0.051,SW
545,3,0.0063,16,0.001,0.00002,1000,1.8,0.07,2,0.051,SW
546,3,0.01,16,0.001,0.00002,1000,1.8,0.07,2,0.051,SW
547,3,0.016,16,0.001,0.00002,1000,1.8,0.07,2,0.051,SW
548,3,0.025,16,0.001,0.00002,1000,1.8,0.07,2,0.051,SW
549,3,0.0025,25,0.001,0.00002,1000,1.8,0.07,2,0.051,SW
550,3,0.004,25,0.001,0.00002,1000,1.8,0.07,2,0.051,SW
551,4,0.04,16,0.001,0.00002,1000,1.8,0.07,2,0.051,A
552,4,0.063,16,0.001,0.00002,1000,1.8,0.07,2,0.051,A
553,4,0.1,16,0.001,0.00002,1000,1.8,0.07,2,0.051,A
554,4,0.16,16,0.001,0.00002,1000,1.8,0.07,2,0.051,A
555,4,0.25,16,0.001,0.00002,1000,1.8,0.07,2,0.051,A
556,4,0.0063,25,0.001,0.00002,1000,1.8,0.07,2,0.051,A
557,4,0.01,25,0.001,0.00002,1000,1.8,0.07,2,0.051,A
558,4,0.025,25,0.001,0.00002,1000,1.8,0.07,2,0.051,A
559,4,0.04,25,0.001,0.00002,1000,1.8,0.07,2,0.051,A
560,4,0.063,25,0.001,0.00002,1000,1.8,0.07,2,0.051,A
561,4,0.1,25,0.001,0.00002,1000,1.8,0.07,2,0.051,A
562,4,0.16,25,0.001,0.00002,1000,1.8,0.07,2,0.051,A
563,4,0.25,25,0.001,0.00002,1000,1.8,0.07,2,0.051,A
564,4,0.4,25,0.001,0.00002,1000,1.8,0.07,2,0.051,A
565,5,0.0025,0.025,0.001,0.00002,1000,1.8,0.07,2,0.051,I
566,5,0.01,0.025,0.001,0.00002,1000,1.8,0.07,2,0.051,I
567,5,0.1,0.025,0.001,0.00002,1000,1.8,0.07,2,0.051,I
568,5,1,0.025,0.001,0.00002,1000,1.8,0.07,2,0.051,I
569,5,1.6,0.025,0.001,0.00002,1000,1.8,0.07,2,0.051,I
570,5,2.5,0.025,0.001,0.00002,1000,1.8,0.07,2,0.051,I
571,5,0.0025,0.1,0.001,0.00002,1000,1.8,0.07,2,0.051,I
572,5,0.01,0.1,0.001,0.00002,1000,1.8,0.07,2,0.051,I
573,5,0.1,0.1,0.001,0.00002,1000,1.8,0.07,2,0.051,I
574,5,1,0.1,0.001,0.00002,1000,1.8,0.07,2,0.051,I
575,5,1.6,0.1,0.001,0.00002,1000,1.8,0.07,2,0.051,I
576,5,2.5,0.1,0.001,0.00002,1000,1.8,0.07,2,0.051,I
577,5,0.0025,0.4,0.001,0.00002,1000,1.8,0.07,2,0.051,I
578,5,0.01,0.4,0.001,0.00002,1000,1.8,0.07,2,0.051,I
579,5,0.1,0.4,0.001,0.00002,1000,1.8,0.07,2,0.051,I
580,5,1,0.4,0.001,0.00002,1000,1.8,0.07,2,0.051,I
581,5,1.6,0.4,0.001,0.00002,1000,1.8,0.07,2,0.051,I
582,5,2.5,0.4,0.001,0.00002,1000,1.8,0.07,2,0.051,I
583,5,0.0025,0.63,0.001,0.00002,1000,1.8,0.07,2,0.051,I
584,5,0.01,0.63,0.001,0.00002,1000,1.8,0.07,2,0.051,I
585,5,0.1,0.63,0.001,0.00002,1000,1.8,0.07,2,0.051,I
586,5,1,0.63,0.001,0.00002,1000,1.8,0.07,2,0.051,I
587,5,1.6,0.63,0.001,0.00002,1000,1.8,0.07,2,0.051,I
588,5,2.5,0.63,0.001,0.00002,1000,1.8,0.07,2,0.051,I
589,5,0.0025,1,0.001,0.00002,1000,1.8,0.07,2,0.051,I
590,5,0.01,1,0.001,0.00002,1000,1.8,0.07,2,0.051,I
591,5,0.1,1,0.001,0.00002,1000,1.8,0.07,2,0.051,I
592,5,1,1,0.001,0.00002,1000,1.8,0.07,2,0.051,I
593,5,2.5,1,0.001,0.00002,1000,1.8,0.07,2,0.051,I
594,5,0.0025,1.6,0.001,0.00002,1000,1.8,0.07,2,0.051,I
595,5,0.01,1.6,0.001,0.00002,1000,1.8,0.07,2,0.051,I
596,5,0.1,1.6,0.001,0.00002,1000,1.8,0.07,2,0.051,I
597,5,1,1.6,0.001,0.00002,1000,1.8,0.07,2,0.051,I
598,5,2.5,1.6,0.001,0.00002,1000,1.8,0.07,2,0.051,I
599,5,0.0025,2.5,0.001,0.00002,1000,1.8,0.07,2,0.051,I
600,5,0.01,2.5,0.001,0.00002,1000,1.8,0.07,2,0.051,I
601,5,0.1,2.5,0.001,0.00002,1000,1.8,0.07,2,0.051,I
602,5,2.5,2.5,0.001,0.00002,1000,1.8,0.07,2,0.051,I
603,5,0.0025,4,0.001,0.00002,1000,1.8,0.07,2,0.051,I
604,5,0.01,4,0.001,0.00002,1000,1.8,0.07,2,0.051,I
605,5,0.016,4,0.001,0.00002,1000,1.8,0.07,2,0.051,I
606,5,0.025,4,0.001,0.00002,1000,1.8,0.07,2,0.051,I
607,5,0.04,4,0.001,0.00002,1000,1.8,0.07,2,0.051,I
608,5,0.063,4,0.001,0.00002,1000,1.8,0.07,2,0.051,I
609,5,0.1,4,0.001,0.00002,1000,1.8,0.07,2,0.051,I
610,5,1,4,0.001,0.00002,1000,1.8,0.07,2,0.051,I
611,5,2.5,4,0.001,0.00002,1000,1.8,0.07,2,0.051,I
612,5,4,4,0.001,0.00002,1000,1.8,0.07,2,0.051,I
613,5,0.0025,6.3,0.001,0.00002,1000,1.8,0.07,2,0.051,I
614,5,0.006,6.3,0.001,0.00002,1000,1.8,0.07,2,0.051,I
615,5,0.01,6.3,0.001,0.00002,1000,1.8,0.07,2,0.051,I
616,5,0.01598,6.3,0.001,0.00002,1000,1.8,0.07,2,0.051,I
617,5,0.025,6.3,0.001,0.00002,1000,1.8,0.07,2,0.051,I
618,5,0.04,6.3,0.001,0.00002,1000,1.8,0.07,2,0.051,I
619,5,0.063,6.3,0.001,0.00002,1000,1.8,0.07,2,0.051,I
620,5,0.1,6.3,0.001,0.00002,1000,1.8,0.07,2,0.051,I
621,5,0.16,6.3,0.001,0.00002,1000,1.8,0.07,2,0.051,I
622,5,0.25,6.3,0.001,0.00002,1000,1.8,0.07,2,0.051,I
623,5,1,6.3,0.001,0.00002,1000,1.8,0.07,2,0.051,I
624,5,2.5,6.3,0.001,0.00002,1000,1.8,0.07,2,0.051,I
625,5,4,6.3,0.001,0.00002,1000,1.8,0.07,2,0.051,I
626,5,0.4,10,0.001,0.00002,1000,1.8,0.07,2,0.051,I
627,5,2.5,10,0.001,0.00002,1000,1.8,0.07,2,0.051,I
628,5,0.4,16,0.001,0.00002,1000,1.8,0.07,2,0.051,I
629,5,2.5,16,0.001,0.00002,1000,1.8,0.07,2,0.051,I
630,5,0.6,25,0.001,0.00002,1000,1.8,0.07,2,0.051,I
631,1,2.5,0.025,0.001,0.00002,1000,1.8,0.07,5,0.051,DB
632,1,4,0.025,0.001,0.00002,1000,1.8,0.07,5,0.051,DB
633,1,4,0.063,0.001,0.00002,1000,1.8,0.07,5,0.051,DB
634,1,4,0.1,0.001,0.00002,1000,1.8,0.07,5,0.051,DB
635,1,4,0.25,0.001,0.00002,1000,1.8,0.07,5,0.051,DB
636,1,4,0.4,0.001,0.00002,1000,1.8,0.07,5,0.051,DB
637,1,4.5,0.63,0.001,0.00002,1000,1.8,0.07,5,0.051,DB
638,1,4.5,1,0.001,0.00002,1000,1.8,0.07,5,0.051,DB
639,3,0.0025,16,0.001,0.00002,1000,1.8,0.07,5,0.051,SW
640,3,0.0025,25,0.001,0.00002,1000,1.8,0.07,5,0.051,SW
641,3,0.0025,10,0.001,0.00002,1000,1.8,0.07,5,0.051,SW
642,3,0.004,16,0.001,0.00002,1000,1.8,0.07,5,0.051,SW
643,3,0.004,25,0.001,0.00002,1000,1.8,0.07,5,0.051,SW
644,3,0.004,10,0.001,0.00002,1000,1.8,0.07,5,0.051,SW
645,3,0.0063,10,0.001,0.00002,1000,1.8,0.07,5,0.051,SW
646,3,0.0063,16,0.001,0.00002,1000,1.8,0.07,5,0.051,SW
647,3,0.01,16,0.001,0.00002,1000,1.8,0.07,5,0.051,SW
648,3,0.01,10,0.001,0.00002,1000,1.8,0.07,5,0.051,SW
649,3,0.016,16,0.001,0.00002,1000,1.8,0.07,5,0.051,SW
650,4,0.025,16,0.001,0.00002,1000,1.8,0.07,5,0.051,A
651,4,0.04,16,0.001,0.00002,1000,1.8,0.07,5,0.051,A
652,4,0.063,16,0.001,0.00002,1000,1.8,0.07,5,0.051,A
653,4,0.1,16,0.001,0.00002,1000,1.8,0.07,5,0.051,A
654,4,0.16,16,0.001,0.00002,1000,1.8,0.07,5,0.051,A
655,4,0.25,16,0.001,0.00002,1000,1.8,0.07,5,0.051,A
656,4,0.006,25,0.001,0.00002,1000,1.8,0.07,5,0.051,A
657,4,0.01,25,0.001,0.00002,1000,1.8,0.07,5,0.051,A
658,4,0.016,25,0.001,0.00002,1000,1.8,0.07,5,0.051,A
659,4,0.025,25,0.001,0.00002,1000,1.8,0.07,5,0.051,A
660,4,0.04,25,0.001,0.00002,1000,1.8,0.07,5,0.051,A
661,4,0.1,25,0.001,0.00002,1000,1.8,0.07,5,0.051,A
662,4,0.16,25,0.001,0.00002,1000,1.8,0.07,5,0.051,A
663,4,0.25,25,0.001,0.00002,1000,1.8,0.07,5,0.051,A
664,4,0.4,25,0.001,0.00002,1000,1.8,0.07,5,0.051,A
665,5,0.0025,0.025,0.001,0.00002,1000,1.8,0.07,5,0.051,I
666,5,0.0025,0.1,0.001,0.00002,1000,1.8,0.07,5,0.051,I
667,5,0.0025,0.4,0.001,0.00002,1000,1.8,0.07,5,0.051,I
668,5,0.0025,0.63,0.001,0.00002,1000,1.8,0.07,5,0.051,I
669,5,0.0025,1,0.001,0.00002,1000,1.8,0.07,5,0.051,I
670,5,0.0025,1.6,0.001,0.00002,1000,1.8,0.07,5,0.051,I
671,5,0.0025,2.5,0.001,0.00002,1000,1.8,0.07,5,0.051,I
672,5,0.0025,4,0.001,0.00002,1000,1.8,0.07,5,0.051,I
673,5,0.0025,6.3,0.001,0.00002,1000,1.8,0.07,5,0.051,I
674,5,0.01,0.025,0.001,0.00002,1000,1.8,0.07,5,0.051,I
675,5,0.01,0.1,0.001,0.00002,1000,1.8,0.07,5,0.051,I
676,5,0.01,0.4,0.001,0.00002,1000,1.8,0.07,5,0.051,I
677,5,0.01,0.63,0.001,0.00002,1000,1.8,0.07,5,0.051,I
678,5,0.01,1,0.001,0.00002,1000,1.8,0.07,5,0.051,I
679,5,0.01,1.6,0.001,0.00002,1000,1.8,0.07,5,0.051,I
680,5,0.01,2.5,0.001,0.00002,1000,1.8,0.07,5,0.051,I
681,5,0.01,4,0.001,0.00002,1000,1.8,0.07,5,0.051,I
682,5,0.01,6.3,0.001,0.00002,1000,1.8,0.07,5,0.051,I
683,5,0.025,4,0.001,0.00002,1000,1.8,0.07,5,0.051,I
684,5,0.025,6.3,0.001,0.00002,1000,1.8,0.07,5,0.051,I
685,5,0.1,0.025,0.001,0.00002,1000,1.8,0.07,5,0.051,I
686,5,0.1,0.1,0.001,0.00002,1000,1.8,0.07,5,0.051,I
687,5,0.1,0.63,0.001,0.00002,1000,1.8,0.07,5,0.051,I
688,5,0.1,1,0.001,0.00002,1000,1.8,0.07,5,0.051,I
689,5,0.1,1.6,0.001,0.00002,1000,1.8,0.07,5,0.051,I
690,5,0.1,2.5,0.001,0.00002,1000,1.8,0.07,5,0.051,I
691,5,0.1,4,0.001,0.00002,1000,1.8,0.07,5,0.051,I
692,5,0.1,6.3,0.001,0.00002,1000,1.8,0.07,5,0.051,I
693,5,0.16,6.3,0.001,0.00002,1000,1.8,0.07,5,0.051,I
694,5,0.16,10,0.001,0.00002,1000,1.8,0.07,5,0.051,I
695,5,0.25,10,0.001,0.00002,1000,1.8,0.07,5,0.051,I
696,5,0.4,10,0.001,0.00002,1000,1.8,0.07,5,0.051,I
697,5,0.4,16,0.001,0.00002,1000,1.8,0.07,5,0.051,I
698,5,1,0.025,0.001,0.00002,1000,1.8,0.07,5,0.051,I
