Samples,FlowPattern,Vsl,Vsg,VisL,VisG,DenL,DenG,ST,Ang,ID,FPLabels
322,5,1,16,0.001,2.00E-05,1000,1.8,0.07,5,0.025,I
323,1,3.88905,0.09922,0.001,2.00E-05,1000,1.8,0.07,-90,0.025,DB
324,2,0.04,0.1,0.001,2.00E-05,1000,1.8,0.07,-1,0.025,SS
325,4,0.00958,24.6802,0.001,2.00E-05,1000,1.8,0.07,70,0.051,A
326,5,0.1,0.25,0.001,2.00E-05,1000,1.8,0.07,0.5,0.025,I
327,7,0.00238,0.06111,0.001,2.00E-05,1000,1.8,0.07,85,0.051,B
328,1,2.50885,0.24584,0.001,2.00E-05,1000,1.8,0.07,50,0.025,DB
329,4,0.01585,24.6153,0.001,2.00E-05,1000,1.8,0.07,-70,0.051,A
330,5,1.69817,10.2059,0.001,2.00E-05,1000,1.8,0.07,-90,0.025,I
331,5,0.01,0.1,0.001,2.00E-05,1000,1.8,0.07,0.25,0.051,I
332,5,0.1,4,0.001,2.00E-05,1000,1.8,0.07,1,0.051,I
333,1,3.68008,1.54209,0.001,2.00E-05,1000,1.8,0.07,30,0.025,DB
334,4,0.1,16,0.001,2.00E-05,1000,1.8,0.07,0,0.051,A
335,5,2.30824,25.8182,0.001,2.00E-05,1000,1.8,0.07,80,0.051,I
336,4,0.25,16,0.001,2.00E-05,1000,1.8,0.07,10,0.051,A
337,5,0.0023,1.48572,0.001,2.00E-05,1000,1.8,0.07,50,0.051,I
338,4,0.36218,0.64725,0.001,2.00E-05,1000,1.8,0.07,-90,0.051,A
339,3,0.016,16,0.001,2.00E-05,1000,1.8,0.07,1,0.025,SW
340,5,2.5,6,0.001,2.00E-05,1000,1.8,0.07,0.5,0.025,I
341,5,0.0063,0.16,0.001,2.00E-05,1000,1.8,0.07,5,0.025,I
342,5,0.01225,5.8763,0.001,2.00E-05,1000,1.8,0.07,30,0.051,I
343,3,0.16,0.016,0.001,2.00E-05,1000,1.8,0.07,-10,0.051,SW
344,1,4.04741,0.96466,0.001,2.00E-05,1000,1.8,0.07,15,0.025,DB
345,5,0.97126,0.02433,0.001,2.00E-05,1000,1.8,0.07,-80,0.051,I
346,3,0.6,2.5,0.001,2.00E-05,1000,1.8,0.07,-10,0.025,SW
347,5,0.00247,0.06086,0.001,2.00E-05,1000,1.8,0.07,20,0.051,I
348,5,0.4,0.1,0.001,2.00E-05,1000,1.8,0.07,0.5,0.051,I
349,5,0.004,0.4,0.001,2.00E-05,1000,1.8,0.07,10,0.025,I
350,1,2.55942,0.23265,0.001,2.00E-05,1000,1.8,0.07,70,0.051,DB
351,3,0.063,1,0.001,2.00E-05,1000,1.8,0.07,-1,0.025,SW
352,4,0.4,15,0.001,2.00E-05,1000,1.8,0.07,0.25,0.025,A
353,4,0.16,16,0.001,2.00E-05,1000,1.8,0.07,-1,0.051,A
354,5,0.01,0.63,0.001,2.00E-05,1000,1.8,0.07,1,0.025,I
355,1,6.3,6.3,0.001,2.00E-05,1000,1.8,0.07,0,0.051,DB
356,4,0.4,10,0.001,2.00E-05,1000,1.8,0.07,0.25,0.051,A
357,5,0.0025,1,0.001,2.00E-05,1000,1.8,0.07,5,0.051,I
358,3,0.063,10,0.001,2.00E-05,1000,1.8,0.07,0.25,0.051,SW
359,5,0.04115,5.96974,0.001,2.00E-05,1000,1.8,0.07,90,0.025,I
360,3,0.016,16,0.001,2.00E-05,1000,1.8,0.07,2,0.025,SW
361,5,1.04998,0.02371,0.001,2.00E-05,1000,1.8,0.07,-50,0.051,I
362,1,3.88141,0.09552,0.001,2.00E-05,1000,1.8,0.07,50,0.051,DB
363,5,2.54329,0.08977,0.001,2.00E-05,1000,1.8,0.07,15,0.025,I
364,5,1,0.63,0.001,2.00E-05,1000,1.8,0.07,2,0.051,I
365,5,2.49935,6.24236,0.001,2.00E-05,1000,1.8,0.07,-30,0.025,I
366,5,0.1,0.4,0.001,2.00E-05,1000,1.8,0.07,0,0.025,I
367,1,2.42871,1.00661,0.001,2.00E-05,1000,1.8,0.07,90,0.051,DB
368,5,1,0.16,0.001,2.00E-05,1000,1.8,0.07,10,0.051,I
369,4,1.3057,1.91015,0.001,2.00E-05,1000,1.8,0.07,-70,0.051,A
370,1,4,0.25,0.001,2.00E-05,1000,1.8,0.07,-5,0.051,DB
371,5,1.55657,15.7672,0.001,2.00E-05,1000,1.8,0.07,-80,0.051,I
372,3,0.4,4,0.001,2.00E-05,1000,1.8,0.07,-10,0.025,SW
373,5,0.00987,9.46,0.001,2.00E-05,1000,1.8,0.07,20,0.051,I
374,4,0.08758,9.8757,0.001,2.00E-05,1000,1.8,0.07,30,0.025,A
375,1,4.27064,0.63183,0.001,2.00E-05,1000,1.8,0.07,-30,0.025,DB
376,3,1.62623,0.06178,0.001,2.00E-05,1000,1.8,0.07,-30,0.051,SW
377,5,1.90265,0.46516,0.001,2.00E-05,1000,1.8,0.07,30,0.051,I
378,4,0.09723,0.02315,0.001,2.00E-05,1000,1.8,0.07,-90,0.025,A
379,5,1.5,0.25,0.001,2.00E-05,1000,1.8,0.07,0,0.025,I
380,5,0.4,16,0.001,2.00E-05,1000,1.8,0.07,1,0.051,I
381,4,0.38967,0.10215,0.001,2.00E-05,1000,1.8,0.07,-90,0.025,A
382,5,0.6,0.04,0.001,2.00E-05,1000,1.8,0.07,0.25,0.025,I
383,3,0.004,6,0.001,2.00E-05,1000,1.8,0.07,0,0.025,SW
384,3,0.04,10,0.001,2.00E-05,1000,1.8,0.07,0.25,0.051,SW
385,5,0.004,0.6,0.001,2.00E-05,1000,1.8,0.07,0.25,0.025,I
386,3,0.25706,0.01553,0.001,2.00E-05,1000,1.8,0.07,-70,0.051,SW
387,4,0.69081,25.483,0.001,2.00E-05,1000,1.8,0.07,15,0.025,A
388,4,0.00287,10.2276,0.001,2.00E-05,1000,1.8,0.07,-90,0.051,A
389,4,1.04865,0.64966,0.001,2.00E-05,1000,1.8,0.07,-80,0.025,A
390,4,0.00945,9.67241,0.001,2.00E-05,1000,1.8,0.07,70,0.025,A
391,3,1.6,0.63,0.001,2.00E-05,1000,1.8,0.07,-5,0.051,SW
392,5,2.59711,6.04296,0.001,2.00E-05,1000,1.8,0.07,-50,0.051,I
393,5,0.0025,0.025,0.001,2.00E-05,1000,1.8,0.07,10,0.051,I
394,3,0.0063,10,0.001,2.00E-05,1000,1.8,0.07,-1,0.025,SW
395,5,0.00614,3.92916,0.001,2.00E-05,1000,1.8,0.07,70,0.025,I
396,5,2.45307,2.39953,0.001,2.00E-05,1000,1.8,0.07,20,0.051,I
397,4,0.10442,24.4052,0.001,2.00E-05,1000,1.8,0.07,90,0.025,A
398,3,0.0063,10,0.001,2.00E-05,1000,1.8,0.07,0.25,0.051,SW
399,5,1.48134,1.48681,0.001,2.00E-05,1000,1.8,0.07,70,0.051,I
400,5,0.00232,3.59882,0.001,2.00E-05,1000,1.8,0.07,90,0.051,I
401,4,0.025,15,0.001,2.00E-05,1000,1.8,0.07,10,0.025,A
402,3,0.10369,0.03872,0.001,2.00E-05,1000,1.8,0.07,-80,0.025,SW
403,5,0.1,1,0.001,2.00E-05,1000,1.8,0.07,0.5,0.025,I
404,5,1.65435,0.06264,0.001,2.00E-05,1000,1.8,0.07,15,0.025,I
405,5,1.15255,10.529,0.001,2.00E-05,1000,1.8,0.07,85,0.051,I
406,3,0.0025,2.5,0.001,2.00E-05,1000,1.8,0.07,0.25,0.051,SW
407,5,1.5,15,0.001,2.00E-05,1000,1.8,0.07,-10,0.025,I
408,4,0.04,40,0.001,2.00E-05,1000,1.8,0.07,0.25,0.025,A
409,1,1.63494,0.05243,0.001,2.00E-05,1000,1.8,0.07,30,0.051,DB
410,4,0.63292,6.42418,0.001,2.00E-05,1000,1.8,0.07,-90,0.051,A
411,5,1,0.016,0.001,2.00E-05,1000,1.8,0.07,-1,0.025,I
412,3,1.6,1,0.001,2.00E-05,1000,1.8,0.07,-5,0.051,SW
413,5,0.15719,0.01014,0.001,2.00E-05,1000,1.8,0.07,20,0.025,I
414,2,0.004,4,0.001,2.00E-05,1000,1.8,0.07,-1,0.051,SS
415,4,0.62135,16.1757,0.001,2.00E-05,1000,1.8,0.07,-70,0.051,A
416,5,1.13038,26.0259,0.001,2.00E-05,1000,1.8,0.07,-30,0.025,I
417,5,0.6,2.5,0.001,2.00E-05,1000,1.8,0.07,0,0.025,I
418,5,1.6,0.025,0.001,2.00E-05,1000,1.8,0.07,2,0.051,I
419,4,0.99579,0.03899,0.001,2.00E-05,1000,1.8,0.07,-80,0.025,A
420,5,0.01501,0.04,0.001,2.00E-05,1000,1.8,0.07,0.25,0.025,I
421,4,0.0102,15.3329,0.001,2.00E-05,1000,1.8,0.07,90,0.025,A
422,5,1.54904,0.39427,0.001,2.00E-05,1000,1.8,0.07,50,0.025,I
423,5,0.4,1,0.001,2.00E-05,1000,1.8,0.07,0,0.051,I
424,4,0.0039,13.8237,0.001,2.00E-05,1000,1.8,0.07,-50,0.051,A
425,5,0.1,0.04,0.001,2.00E-05,1000,1.8,0.07,5,0.025,I
426,1,4,0.63,0.001,2.00E-05,1000,1.8,0.07,-10,0.051,DB
427,3,0.01039,0.01562,0.001,2.00E-05,1000,1.8,0.07,-80,0.051,SW
428,5,0.004,0.06,0.001,2.00E-05,1000,1.8,0.07,10,0.025,I
429,1,1.80345,0.5711,0.001,2.00E-05,1000,1.8,0.07,90,0.025,DB
430,5,0.1,0.025,0.001,2.00E-05,1000,1.8,0.07,1,0.051,I
431,7,0.64865,0.02498,0.001,2.00E-05,1000,1.8,0.07,90,0.051,B
432,5,0.01079,0.15991,0.001,2.00E-05,1000,1.8,0.07,85,0.051,I
433,1,4.15928,1.02404,0.001,2.00E-05,1000,1.8,0.07,-30,0.025,DB
434,5,0.01,1.6,0.001,2.00E-05,1000,1.8,0.07,2,0.051,I
435,5,0.0251,3.87551,0.001,2.00E-05,1000,1.8,0.07,85,0.051,I
436,4,0.1,16,0.001,2.00E-05,1000,1.8,0.07,1,0.051,A
437,1,2.87325,1.48181,0.001,2.00E-05,1000,1.8,0.07,70,0.051,DB
438,5,2.5,6.3,0.001,2.00E-05,1000,1.8,0.07,-5,0.025,I
439,5,0.4,25,0.001,2.00E-05,1000,1.8,0.07,1,0.051,I
440,5,0.025,0.63,0.001,2.00E-05,1000,1.8,0.07,5,0.025,I
441,3,1.58784,0.38504,0.001,2.00E-05,1000,1.8,0.07,-30,0.051,SW
442,5,1.6,0.63,0.001,2.00E-05,1000,1.8,0.07,1,0.025,I
443,4,0.09667,24.7071,0.001,2.00E-05,1000,1.8,0.07,70,0.051,A
444,5,0.03701,6.20563,0.001,2.00E-05,1000,1.8,0.07,50,0.051,I
445,4,0.15013,40,0.001,2.00E-05,1000,1.8,0.07,0.25,0.025,A
446,3,0.63,0.1,0.001,2.00E-05,1000,1.8,0.07,-10,0.051,SW
447,3,0.15267,10.2418,0.001,2.00E-05,1000,1.8,0.07,-80,0.051,SW
448,4,0.16,16,0.001,2.00E-05,1000,1.8,0.07,1,0.051,A
449,3,1.0262,0.03832,0.001,2.00E-05,1000,1.8,0.07,-30,0.025,SW
450,1,0.05623,3.06945,0.001,2.00E-05,1000,1.8,0.07,15,0.025,DB
451,5,1.6,10,0.001,2.00E-05,1000,1.8,0.07,-5,0.025,I
452,5,0.42057,0.08327,0.001,2.00E-05,1000,1.8,0.07,30,0.051,I
453,3,0.01,16,0.001,2.00E-05,1000,1.8,0.07,5,0.025,SW
454,5,6.63776,1.01358,0.001,2.00E-05,1000,1.8,0.07,20,0.025,I
455,5,0.91398,0.40446,0.001,2.00E-05,1000,1.8,0.07,80,0.051,I
456,4,0.25,40,0.001,2.00E-05,1000,1.8,0.07,0,0.025,A
457,1,3.31442,0.88551,0.001,2.00E-05,1000,1.8,0.07,15,0.051,DB
458,4,0.02388,15.7561,0.001,2.00E-05,1000,1.8,0.07,70,0.025,A
459,5,1,6.3,0.001,2.00E-05,1000,1.8,0.07,-1,0.051,I
460,4,0.04,10,0.001,2.00E-05,1000,1.8,0.07,0.5,0.025,A
461,5,0.70572,16.5482,0.001,2.00E-05,1000,1.8,0.07,15,0.025,I
462,7,0.59427,0.03842,0.001,2.00E-05,1000,1.8,0.07,70,0.051,B
463,5,1.04512,9.42947,0.001,2.00E-05,1000,1.8,0.07,20,0.051,I
464,1,6.3,1,0.001,2.00E-05,1000,1.8,0.07,0.25,0.051,DB
465,4,0.4,25,0.001,2.00E-05,1000,1.8,0.07,-1,0.025,A
466,4,0.00584,0.04894,0.001,2.00E-05,1000,1.8,0.07,-90,0.025,A
467,3,0.66098,6.56355,0.001,2.00E-05,1000,1.8,0.07,-30,0.025,SW
468,5,0.01037,2.37137,0.001,2.00E-05,1000,1.8,0.07,-50,0.051,I
469,3,0.10525,0.09189,0.001,2.00E-05,1000,1.8,0.07,-30,0.025,SW
470,4,0.26498,15.5887,0.001,2.00E-05,1000,1.8,0.07,-70,0.025,A
471,5,0.07722,0.09627,0.001,2.00E-05,1000,1.8,0.07,15,0.051,I
472,4,0.00375,15.4231,0.001,2.00E-05,1000,1.8,0.07,80,0.051,A
473,4,0.0039,24.0849,0.001,2.00E-05,1000,1.8,0.07,50,0.025,A
474,5,0.00246,2.46222,0.001,2.00E-05,1000,1.8,0.07,70,0.051,I
475,5,0.01632,0.63648,0.001,2.00E-05,1000,1.8,0.07,90,0.025,I
476,4,0.0091,38.9726,0.001,2.00E-05,1000,1.8,0.07,15,0.051,A
477,4,0.38294,0.04973,0.001,2.00E-05,1000,1.8,0.07,-90,0.025,A
478,3,0.00961,9.69078,0.001,2.00E-05,1000,1.8,0.07,-30,0.025,SW
479,5,1.5,2.5,0.001,2.00E-05,1000,1.8,0.07,0,0.025,I
480,5,0.40657,10.2174,0.001,2.00E-05,1000,1.8,0.07,-50,0.025,I
481,3,0.0063,16,0.001,2.00E-05,1000,1.8,0.07,-5,0.025,SW
482,5,0.0063,2.5,0.001,2.00E-05,1000,1.8,0.07,5,0.025,I
483,5,1.6,0.1,0.001,2.00E-05,1000,1.8,0.07,0.5,0.051,I
484,5,2.41238,2.43829,0.001,2.00E-05,1000,1.8,0.07,50,0.051,I
485,1,4,1.6,0.001,2.00E-05,1000,1.8,0.07,-10,0.051,DB
486,3,0.01,16,0.001,2.00E-05,1000,1.8,0.07,2,0.025,SW
487,4,0.25,25,0.001,2.00E-05,1000,1.8,0.07,0.5,0.025,A
488,5,1.67259,1.00021,0.001,2.00E-05,1000,1.8,0.07,-70,0.051,I
489,3,0.004,15,0.001,2.00E-05,1000,1.8,0.07,10,0.025,SW
490,1,4,0.1,0.001,2.00E-05,1000,1.8,0.07,0.25,0.025,DB
491,3,0.00998,3.86698,0.001,2.00E-05,1000,1.8,0.07,-80,0.025,SW
492,1,6.3,0.63,0.001,2.00E-05,1000,1.8,0.07,0.25,0.051,DB
493,4,0.62323,1.54861,0.001,2.00E-05,1000,1.8,0.07,-80,0.051,A
494,4,0.025,25,0.001,2.00E-05,1000,1.8,0.07,0,0.051,A
495,5,0.63,10,0.001,2.00E-05,1000,1.8,0.07,0,0.051,I
496,1,0.0866,3.07636,0.001,2.00E-05,1000,1.8,0.07,15,0.025,DB
497,5,1,15,0.001,2.00E-05,1000,1.8,0.07,0.5,0.025,I
498,5,0.17508,0.13121,0.001,2.00E-05,1000,1.8,0.07,30,0.051,I
499,5,1.09854,1.41845,0.001,2.00E-05,1000,1.8,0.07,15,0.051,I
500,5,2.26518,2.44756,0.001,2.00E-05,1000,1.8,0.07,90,0.051,I
501,4,0.23787,23.7705,0.001,2.00E-05,1000,1.8,0.07,-50,0.025,A
502,5,0.00894,0.61087,0.001,2.00E-05,1000,1.8,0.07,-50,0.025,I
503,5,0.0171,0.98618,0.001,2.00E-05,1000,1.8,0.07,90,0.025,I
504,5,0.00975,3.7977,0.001,2.00E-05,1000,1.8,0.07,85,0.051,I
505,5,0.26004,0.02428,0.001,2.00E-05,1000,1.8,0.07,50,0.051,I
506,5,0.025,4,0.001,2.00E-05,1000,1.8,0.07,0.25,0.025,I
507,5,0.25,6,0.001,2.00E-05,1000,1.8,0.07,0.5,0.025,I
508,5,1,0.4,0.001,2.00E-05,1000,1.8,0.07,1,0.051,I
509,5,2.5,1.6,0.001,2.00E-05,1000,1.8,0.07,2,0.025,I
510,5,2.5,1.6,0.001,2.00E-05,1000,1.8,0.07,-1,0.025,I
511,5,1.5,0.4,0.001,2.00E-05,1000,1.8,0.07,10,0.025,I
512,5,0.00217,0.08158,0.001,2.00E-05,1000,1.8,0.07,30,0.051,I
513,1,6.3,0.1,0.001,2.00E-05,1000,1.8,0.07,0.5,0.051,DB
514,5,0.16,4,0.001,2.00E-05,1000,1.8,0.07,1,0.051,I
515,5,0.29966,6.3,0.001,2.00E-05,1000,1.8,0.07,0,0.051,I
516,4,0.983,0.15407,0.001,2.00E-05,1000,1.8,0.07,-70,0.051,A
517,3,0.0063,10,0.001,2.00E-05,1000,1.8,0.07,5,0.025,SW
518,5,1.53474,0.06315,0.001,2.00E-05,1000,1.8,0.07,30,0.025,I
519,1,4,4,0.001,2.00E-05,1000,1.8,0.07,-5,0.051,DB
520,3,0.1,16,0.001,2.00E-05,1000,1.8,0.07,-10,0.051,SW
521,5,2.5,1,0.001,2.00E-05,1000,1.8,0.07,0.25,0.025,I
522,5,2.5,1.6,0.001,2.00E-05,1000,1.8,0.07,-5,0.051,I
523,4,0.63,16,0.001,2.00E-05,1000,1.8,0.07,0,0.051,A
524,4,0.00582,0.0228,0.001,2.00E-05,1000,1.8,0.07,-90,0.025,A
525,3,0.00153,0.95629,0.001,2.00E-05,1000,1.8,0.07,-80,0.051,SW
526,3,0.11218,0.03836,0.001,2.00E-05,1000,1.8,0.07,-70,0.025,SW
527,3,0.02473,15.8182,0.001,2.00E-05,1000,1.8,0.07,-30,0.025,SW
528,4,1.62303,4.0318,0.001,2.00E-05,1000,1.8,0.07,-80,0.025,A
529,5,0.94826,15.4497,0.001,2.00E-05,1000,1.8,0.07,70,0.051,I
530,1,3.84341,0.62767,0.001,2.00E-05,1000,1.8,0.07,-90,0.025,DB
531,4,0.57669,1.7683,0.001,2.00E-05,1000,1.8,0.07,-90,0.051,A
532,4,0.00985,14.9262,0.001,2.00E-05,1000,1.8,0.07,70,0.025,A
533,5,0.02491,0.03776,0.001,2.00E-05,1000,1.8,0.07,50,0.051,I
534,5,1.60669,0.23314,0.001,2.00E-05,1000,1.8,0.07,-90,0.025,I
535,3,0.61891,9.94534,0.001,2.00E-05,1000,1.8,0.07,-30,0.051,SW
536,5,0.4,2.5,0.001,2.00E-05,1000,1.8,0.07,0,0.051,I
537,5,0.00238,0.09379,0.001,2.00E-05,1000,1.8,0.07,50,0.051,I
538,3,0.006,15,0.001,2.00E-05,1000,1.8,0.07,0.25,0.025,SW
539,5,0.07287,1.14332,0.001,2.00E-05,1000,1.8,0.07,30,0.051,I
540,4,0.10551,26.2204,0.001,2.00E-05,1000,1.8,0.07,70,0.025,A
541,7,0.01,0.03843,0.001,2.00E-05,1000,1.8,0.07,70,0.051,B
542,1,4,10,0.001,2.00E-05,1000,1.8,0.07,10,0.051,DB
543,4,0.00992,16.5288,0.001,2.00E-05,1000,1.8,0.07,-90,0.051,A
544,5,0.00377,6.11816,0.001,2.00E-05,1000,1.8,0.07,20,0.051,I
545,7,1.01815,0.1618,0.001,2.00E-05,1000,1.8,0.07,80,0.051,B
546,5,0.10008,1.56645,0.001,2.00E-05,1000,1.8,0.07,90,0.025,I
547,5,0.0063,0.1,0.001,2.00E-05,1000,1.8,0.07,2,0.025,I
548,5,1.53949,1.53286,0.001,2.00E-05,1000,1.8,0.07,90,0.051,I
549,5,1.72899,9.292,0.001,2.00E-05,1000,1.8,0.07,90,0.025,I
550,4,0.98715,26.2555,0.001,2.00E-05,1000,1.8,0.07,-70,0.051,A
551,1,2.49795,0.4,0.001,2.00E-05,1000,1.8,0.07,0.25,0.025,DB
552,2,0.025,0.1,0.001,2.00E-05,1000,1.8,0.07,0,0.051,SS
553,3,0.0063,25,0.001,2.00E-05,1000,1.8,0.07,-10,0.051,SW
554,3,0.01,16,0.001,2.00E-05,1000,1.8,0.07,-1,0.051,SW
555,1,1.62975,0.01795,0.001,2.00E-05,1000,1.8,0.07,-90,0.051,DB
556,5,0.96087,1.55638,0.001,2.00E-05,1000,1.8,0.07,90,0.051,I
557,4,0.16,25,0.001,2.00E-05,1000,1.8,0.07,10,0.051,A
558,5,0.01022,0.25437,0.001,2.00E-05,1000,1.8,0.07,30,0.025,I
559,1,4,0.025,0.001,2.00E-05,1000,1.8,0.07,0.5,0.051,DB
560,5,1.5,0.15,0.001,2.00E-05,1000,1.8,0.07,0,0.025,I
561,5,1.63,0.63,0.001,2.00E-05,1000,1.8,0.07,-1,0.025,I
562,5,0.1,0.4,0.001,2.00E-05,1000,1.8,0.07,10,0.025,I
563,1,2.5,0.04,0.001,2.00E-05,1000,1.8,0.07,-10,0.025,DB
564,3,0.01049,0.24932,0.001,2.00E-05,1000,1.8,0.07,-70,0.025,SW
565,7,0.24805,0.06382,0.001,2.00E-05,1000,1.8,0.07,80,0.051,B
566,5,0.00237,0.94467,0.001,2.00E-05,1000,1.8,0.07,50,0.051,I
567,5,1.6,1.6,0.001,2.00E-05,1000,1.8,0.07,1,0.051,I
568,4,0.33381,24.4343,0.001,2.00E-05,1000,1.8,0.07,20,0.051,A
569,5,1.04747,2.45824,0.001,2.00E-05,1000,1.8,0.07,15,0.025,I
570,3,0.025,4,0.001,2.00E-05,1000,1.8,0.07,0.25,0.051,SW
571,5,0.03881,0.02446,0.001,2.00E-05,1000,1.8,0.07,20,0.051,I
572,5,0.63,25,0.001,2.00E-05,1000,1.8,0.07,-5,0.051,I
573,5,1.33427,0.35722,0.001,2.00E-05,1000,1.8,0.07,90,0.025,I
574,1,4,1.6,0.001,2.00E-05,1000,1.8,0.07,-1,0.051,DB
575,5,1,1,0.001,2.00E-05,1000,1.8,0.07,5,0.051,I
576,5,0.9058,10.1287,0.001,2.00E-05,1000,1.8,0.07,80,0.051,I
577,5,1,16,0.001,2.00E-05,1000,1.8,0.07,0.25,0.051,I
578,5,0.01,6.66979,0.001,2.00E-05,1000,1.8,0.07,70,0.051,I
579,3,1.6,1.6,0.001,2.00E-05,1000,1.8,0.07,-10,0.051,SW
580,5,2.5,6.3,0.001,2.00E-05,1000,1.8,0.07,-1,0.025,I
581,5,0.15655,6.17995,0.001,2.00E-05,1000,1.8,0.07,70,0.051,I
582,4,0.07366,14.9809,0.001,2.00E-05,1000,1.8,0.07,30,0.051,A
583,3,1.6,1.6,0.001,2.00E-05,1000,1.8,0.07,-5,0.051,SW
584,5,0.063,10,0.001,2.00E-05,1000,1.8,0.07,10,0.051,I
585,5,1,25,0.001,2.00E-05,1000,1.8,0.07,0.5,0.025,I
586,5,0.1,0.25,0.001,2.00E-05,1000,1.8,0.07,0.25,0.025,I
587,5,1.6,0.4,0.001,2.00E-05,1000,1.8,0.07,1,0.025,I
588,4,0.00207,21.8667,0.001,2.00E-05,1000,1.8,0.07,30,0.051,A
589,3,0.04,6.3,0.001,2.00E-05,1000,1.8,0.07,0.25,0.051,SW
590,5,0.12355,0.15897,0.001,2.00E-05,1000,1.8,0.07,15,0.051,I
591,4,0.01,25,0.001,2.00E-05,1000,1.8,0.07,-5,0.051,A
592,4,0.38467,23.8407,0.001,2.00E-05,1000,1.8,0.07,-50,0.025,A
593,3,0.016,16,0.001,2.00E-05,1000,1.8,0.07,-1,0.025,SW
594,5,0.01,2.5,0.001,2.00E-05,1000,1.8,0.07,5,0.051,I
595,4,0.1448,14.9155,0.001,2.00E-05,1000,1.8,0.07,90,0.051,A
596,7,0.00226,0.10248,0.001,2.00E-05,1000,1.8,0.07,85,0.051,B
597,4,0.16,10,0.001,2.00E-05,1000,1.8,0.07,5,0.025,A
598,5,0.01,0.025,0.001,2.00E-05,1000,1.8,0.07,2,0.051,I
599,5,1.05204,0.65199,0.001,2.00E-05,1000,1.8,0.07,50,0.025,I
600,4,0.1631,22.2042,0.001,2.00E-05,1000,1.8,0.07,30,0.051,A
601,5,0.0101,0.59269,0.001,2.00E-05,1000,1.8,0.07,30,0.025,I
602,5,0.01,4,0.001,2.00E-05,1000,1.8,0.07,5,0.051,I
603,5,1.6,16,0.001,2.00E-05,1000,1.8,0.07,0,0.051,I
604,4,0.01,25,0.001,2.00E-05,1000,1.8,0.07,0.5,0.025,A
605,5,1.6,1.6,0.001,2.00E-05,1000,1.8,0.07,-5,0.025,I
606,5,0.97866,2.40629,0.001,2.00E-05,1000,1.8,0.07,70,0.025,I
607,1,1.67588,0.03895,0.001,2.00E-05,1000,1.8,0.07,-50,0.025,DB
608,5,0.1,1.6,0.001,2.00E-05,1000,1.8,0.07,0.25,0.051,I
609,5,0.00402,3.99626,0.001,2.00E-05,1000,1.8,0.07,70,0.051,I
610,4,0.03671,9.28351,0.001,2.00E-05,1000,1.8,0.07,50,0.025,A
611,3,0.16,6.3,0.001,2.00E-05,1000,1.8,0.07,-10,0.051,SW
612,1,4.17216,15.6304,0.001,2.00E-05,1000,1.8,0.07,-80,0.025,DB
613,1,4,1,0.001,2.00E-05,1000,1.8,0.07,1,0.051,DB
614,5,4,2.5,0.001,2.00E-05,1000,1.8,0.07,0.25,0.051,I
615,2,0.01,0.016,0.001,2.00E-05,1000,1.8,0.07,-5,0.051,SS
616,1,6.3,2.5,0.001,2.00E-05,1000,1.8,0.07,2,0.051,DB
617,5,0.0083,5.75372,0.001,2.00E-05,1000,1.8,0.07,30,0.051,I
618,5,0.63,4,0.001,2.00E-05,1000,1.8,0.07,-1,0.051,I
619,3,0.1,1,0.001,2.00E-05,1000,1.8,0.07,-10,0.051,SW
620,1,6.3,0.4,0.001,2.00E-05,1000,1.8,0.07,0.25,0.051,DB
621,5,1.55471,0.99691,0.001,2.00E-05,1000,1.8,0.07,-50,0.025,I
622,5,0.09541,0.14883,0.001,2.00E-05,1000,1.8,0.07,90,0.025,I
623,5,1,0.06,0.001,2.00E-05,1000,1.8,0.07,0,0.025,I
624,1,4,0.25,0.001,2.00E-05,1000,1.8,0.07,10,0.025,DB
625,5,1,10,0.001,2.00E-05,1000,1.8,0.07,5,0.051,I
626,5,0.93162,0.61071,0.001,2.00E-05,1000,1.8,0.07,90,0.051,I
627,5,0.0025,1,0.001,2.00E-05,1000,1.8,0.07,0.25,0.051,I
628,5,2.56843,0.14989,0.001,2.00E-05,1000,1.8,0.07,50,0.051,I
629,3,0.25,0.6,0.001,2.00E-05,1000,1.8,0.07,-10,0.025,SW
630,7,0.16046,0.09727,0.001,2.00E-05,1000,1.8,0.07,85,0.051,B
631,5,0.93332,2.42292,0.001,2.00E-05,1000,1.8,0.07,70,0.051,I
632,5,1.04482,1.53993,0.001,2.00E-05,1000,1.8,0.07,15,0.025,I
633,5,1.00778,0.09925,0.001,2.00E-05,1000,1.8,0.07,-90,0.051,I
634,3,0.025,4,0.001,2.00E-05,1000,1.8,0.07,-1,0.025,SW
635,4,0.1,25,0.001,2.00E-05,1000,1.8,0.07,0,0.051,A
636,3,0.1,0.1,0.001,2.00E-05,1000,1.8,0.07,-10,0.051,SW
637,5,0.00244,2.41456,0.001,2.00E-05,1000,1.8,0.07,15,0.051,I
638,4,0.04,25,0.001,2.00E-05,1000,1.8,0.07,0.5,0.025,A
639,3,0.0025,16,0.001,2.00E-05,1000,1.8,0.07,0.25,0.051,SW
640,5,0.004,0.4,0.001,2.00E-05,1000,1.8,0.07,0.25,0.025,I
641,5,0.4,16,0.001,2.00E-05,1000,1.8,0.07,2,0.051,I
642,5,0.02402,9.30572,0.001,2.00E-05,1000,1.8,0.07,-50,0.051,I
643,5,0.37813,15.6351,0.001,2.00E-05,1000,1.8,0.07,90,0.051,I
